latitude,longitude,local_government_area,statistical_area,crash_id,date_time_id,description_id,vehicles_id,casualties_id,year
-39.56401103,176.8520043,Hastings District,545831,NZ656743,2018----,964083,1c1i,0c,2018
-39.56401103,176.8520043,Hastings District,545831,NZ662227,2018----,966566,1c1f,0c,2018
-39.56401103,176.8520043,Hastings District,545831,NZ666615,2018----,971275,2c,0c,2018
-39.56401103,176.8520043,Hastings District,545831,NZ667301,2018----,971961,2c,0c,2018
-39.06756811,174.0416329,New Plymouth District,551501,NZ660051,2018----,963391,2c,0c,2018
-39.06756811,174.0416329,New Plymouth District,551501,NZ662619,2018----,966958,1c1i,0c,2018
-39.06756811,174.0416329,New Plymouth District,551502,NZ660051,2018----,963391,2c,0c,2018
-39.06756811,174.0416329,New Plymouth District,551502,NZ662619,2018----,966958,1c1i,0c,2018
-39.64399287,176.8472881,Hastings District,548200,NZ661870,2018----,966209,3c1i,0c,2018
-39.64399287,176.8472881,Hastings District,548200,NZ663613,2018----,969273,2c,0c,2018
-39.07260043,174.0914142,New Plymouth District,552200,NZ654971,2018----,959311,1c5i,1c1m,2018
-41.31091515,174.7790303,Wellington City,576500,NZ653419,2018----,957762,2c,1c1m,2018
-41.31091515,174.7790303,Wellington City,576500,NZ668088,2018----,972748,1c1T,0c,2018
-41.31091515,174.7790303,Wellington City,576500,NZ668385,2018----,973045,3c,0c,2018
-41.30454906,173.2418613,Nelson City,583700,NZ664392,2018----,968052,2c,0c,2018
-41.30454906,173.2418613,Nelson City,583800,NZ664392,2018----,968052,2c,0c,2018
-39.49437142,176.9107396,Napier City,546901,NZ653174,2018----,957517,1c1p,1c1s,2018
-39.49437142,176.9107396,Napier City,546901,NZ658280,2018----,961620,1c1i,0c,2018
-39.49437142,176.9107396,Napier City,546901,NZ660070,2018----,963410,3c,0c,2018
-39.49437142,176.9107396,Napier City,546901,NZ674453,2018----,967790,2c,0c,2018
-40.30917027,175.7618852,Palmerston North City,561902,NZ666387,2018----,971047,1c1i,0c,2018
-40.30917027,175.7618852,Palmerston North City,561902,NZ673881,2018----,978539,1T1i,0c,2018
-39.06207954,174.0696038,New Plymouth District,551900,NZ657492,2018----,960832,2c,0c,2018
-39.06207954,174.0696038,New Plymouth District,551900,NZ656528,2018----,963868,1c1T,0c,2018
-40.98860371,174.9525592,Kapiti Coast District,566302,NZ660869,2018----,965208,1T,0c,2018
-40.98860371,174.9525592,Kapiti Coast District,566302,NZ661936,2018----,966275,2c,0c,2018
-40.98860371,174.9525592,Kapiti Coast District,566302,NZ665851,2018----,970511,1i,0c,2018
-41.12089189,174.8541463,Porirua City,571500,NZ646911,2018----,951254,2c1mc,2c1f1s,2018
-41.12089189,174.8541463,Porirua City,571500,NZ650200,2018----,952543,2c3i,1c1m,2018
-41.12089189,174.8541463,Porirua City,571500,NZ654805,2018----,959147,2c,1c1m,2018
-41.12089189,174.8541463,Porirua City,571500,NZ670080,2018----,975738,2c,0c,2018
-39.08040854,174.0966792,New Plymouth District,551022,NZ647127,2018----,951470,1c2i,1c1m,2018
-39.08040854,174.0966792,New Plymouth District,551022,NZ673223,2018----,977881,2c,0c,2018
-39.08040854,174.0966792,New Plymouth District,551022,NZ673640,2018----,978298,1c2i,0c,2018
-40.33451995,175.5159693,Manawatu District,561901,NZ651870,2018----,957213,1T1i,1c1m,2018
-41.14503263,175.0359318,Upper Hutt City,564520,NZ668133,2018----,972793,2c,0c,2018
-40.33555588,175.6189807,Palmerston North City,562401,NZ659967,2018----,963307,1c1i,0c,2018
-40.33555588,175.6189807,Palmerston North City,562401,NZ662278,2018----,966617,2c,0c,2018
-39.59131951,174.2694991,South Taranaki District,554020,NZ649727,2018----,954070,2c,2c2m,2018
-39.59131951,174.2694991,South Taranaki District,554020,NZ664161,2018----,967821,2c,0c,2018
-39.59131951,174.2694991,South Taranaki District,554111,NZ649727,2018----,954070,2c,2c2m,2018
-39.59131951,174.2694991,South Taranaki District,554111,NZ664161,2018----,967821,2c,0c,2018
-40.09976143,175.3827545,Rangitikei District,559230,NZ651164,2018----,956507,1c,1c1m,2018
-41.22700457,174.9056037,Hutt City,568900,NZ673017,2018----,977675,2c,0c,2018
-41.13845797,174.84113,Porirua City,570800,NZ662069,2018----,966408,2c,0c,2018
-41.13845797,174.84113,Porirua City,570800,NZ669307,2018----,974965,3c,0c,2018
-39.92654545,175.0086429,Wanganui District,555300,NZ652429,2018----,955772,1c1i,2c2m,2018
-41.27808318,174.7825679,Wellington City,572900,NZ654935,2018----,959276,1c1mc,1c1s,2018
-41.00928409,174.9236918,Porirua City,565700,NZ659412,2018----,962752,1T2i,0c,2018
-39.07713271,174.0340972,New Plymouth District,551502,NZ669375,2018----,975033,2c,0c,2018
-41.20304945,174.9058983,Hutt City,569301,NZ655251,2018----,959591,2c,1c1m,2018
-41.20304945,174.9058983,Hutt City,569301,NZ657814,2018----,961154,2c,0c,2018
-41.20304945,174.9058983,Hutt City,569301,NZ664520,2018----,968180,2c,0c,2018
-41.20304945,174.9058983,Hutt City,569301,NZ666798,2018----,971458,1c,0c,2018
-40.94901493,175.6608689,Masterton District,578600,NZ669782,2018----,975440,1c,0c,2018
-41.24735626,174.8133344,Wellington City,574002,NZ669486,2018----,975144,1c,0c,2018
-41.29400714,174.7779616,Wellington City,573100,NZ654842,2018----,959184,1c1p,1c1m,2018
-41.29400714,174.7779616,Wellington City,573101,NZ654842,2018----,959184,1c1p,1c1m,2018
-40.17453983,175.3848996,Rangitikei District,558900,NZ647346,2018----,951689,1T,1c1m,2018
-40.17453983,175.3848996,Rangitikei District,558900,NZ650819,2018----,953162,2c,3c3m,2018
-40.17453983,175.3848996,Rangitikei District,558900,NZ648469,2018----,954812,2c,1c1m,2018
-40.17453983,175.3848996,Rangitikei District,558900,NZ673453,2018----,978111,2c,0c,2018
-39.3327871,174.2820514,Stratford District,553101,NZ663176,2018----,968836,2c,0c,2018
-39.51132779,176.8767277,Napier City,547400,NZ650489,2018----,952832,1c,1c1m,2018
-39.51132779,176.8767277,Napier City,547400,NZ665990,2018----,970650,2c,0c,2018
-39.51132779,176.8767277,Napier City,547400,NZ671844,2018----,976502,2c,0c,2018
-39.52725517,176.910179,Napier City,545631,NZ650869,2018----,953212,1c,2c2m,2018
-39.52599944,176.8615999,Napier City,547100,NZ652408,2018----,955751,1c1T,1c1m,2018
-40.36883886,175.6094467,Palmerston North City,563000,NZ667773,2018----,972433,2c,0c,2018
-41.27422147,173.2808409,Nelson City,582500,NZ668915,2018----,973575,2c,0c,2018
-40.30925041,175.5891125,Manawatu District,561901,NZ646840,2018----,951184,2c,4c1f3m,2018
-40.30925041,175.5891125,Manawatu District,561901,NZ660732,2018----,965071,1c1f,0c,2018
-40.30925041,175.5891125,Manawatu District,561811,NZ646840,2018----,951184,2c,4c1f3m,2018
-40.30925041,175.5891125,Manawatu District,561811,NZ660732,2018----,965071,1c1f,0c,2018
-40.30925041,175.5891125,Palmerston North City,561901,NZ646840,2018----,951184,2c,4c1f3m,2018
-40.30925041,175.5891125,Palmerston North City,561901,NZ660732,2018----,965071,1c1f,0c,2018
-40.21334779,175.5622273,Manawatu District,560710,NZ660047,2018----,963387,2c,0c,2018
-40.21334779,175.5622273,Manawatu District,560710,NZ672779,2018----,977437,2c,0c,2018
-40.21334779,175.5622273,Manawatu District,560710,NZ673322,2018----,977980,2c,0c,2018
-40.21334779,175.5622273,Manawatu District,560730,NZ660047,2018----,963387,2c,0c,2018
-40.21334779,175.5622273,Manawatu District,560730,NZ672779,2018----,977437,2c,0c,2018
-40.21334779,175.5622273,Manawatu District,560730,NZ673322,2018----,977980,2c,0c,2018
-41.47942412,173.8733425,Marlborough District,580444,NZ664244,2018----,967904,1o,0c,2018
-41.47942412,173.8733425,Marlborough District,580444,NZ673977,2018----,978635,1T,0c,2018
-41.28429933,174.7389252,Wellington City,574800,NZ655752,2018----,960092,1c1f,0c,2018
-38.65346506,178.0273184,Gisborne District,544500,NZ657673,2018----,961013,1c1b,0c,2018
-41.29477515,174.7748892,Wellington City,573100,NZ665287,2018----,969947,1p,0c,2018
-41.29477515,174.7748892,Wellington City,573101,NZ665287,2018----,969947,1p,0c,2018
-40.62183507,175.2866189,Horowhenua District,564210,NZ653834,2018----,958177,1c1mc,1c1m,2018
-40.62183507,175.2866189,Horowhenua District,564210,NZ669967,2018----,975625,1c1f,0c,2018
-39.63968986,176.8390696,Hastings District,548200,NZ661673,2018----,966012,2c,0c,2018
-38.64210987,178.0080729,Gisborne District,544900,NZ656969,2018----,964309,2c,0c,2018
-38.64210987,178.0080729,Gisborne District,544200,NZ656969,2018----,964309,2c,0c,2018
-39.06040215,174.0687694,New Plymouth District,551800,NZ648984,2018----,955327,1c1p,1c1m,2018
-39.06040215,174.0687694,New Plymouth District,551800,NZ667370,2018----,972030,2c,0c,2018
-41.18992393,174.9298062,Hutt City,569500,NZ653338,2018----,957681,1c,3c3m,2018
-41.18992393,174.9298062,Hutt City,569500,NZ671863,2018----,976521,1c,0c,2018
-39.05801149,174.0798286,New Plymouth District,551800,NZ669549,2018----,975207,2c,0c,2018
-39.51123179,176.8919777,Napier City,546500,NZ650158,2018----,952501,2c,1c1m,2018
-39.51123179,176.8919777,Napier City,546500,NZ662911,2018----,967250,2c,0c,2018
-39.64459972,176.8515274,Hastings District,548200,NZ651725,2018----,957068,1c1b,1c1m,2018
-41.37939363,173.1138758,Tasman District,581822,NZ648367,2018----,954710,2c,1c1m,2018
-39.59443185,174.2830885,South Taranaki District,554020,NZ652722,2018----,956065,2c,2c1s1m,2018
-41.19498315,174.9208205,Hutt City,569402,NZ667745,2018----,972405,1c,0c,2018
-40.34860968,175.6053581,Palmerston North City,562310,NZ665022,2018----,968682,2c,0c,2018
-40.34860968,175.6053581,Palmerston North City,562310,NZ672467,2018----,977125,2c,0c,2018
-40.34672179,175.6274773,Palmerston North City,562402,NZ668090,2018----,972750,2c,0c,2018
-41.09511316,174.8691616,Porirua City,572000,NZ661909,2018----,966248,3c,0c,2018
-40.3603989,175.611429,Palmerston North City,563000,NZ663430,2018----,969090,2c,0c,2018
-40.22345121,175.5705052,Manawatu District,560730,NZ662877,2018----,967216,2c,0c,2018
-38.65730919,177.9477078,Gisborne District,543901,NZ649341,2018----,953684,1c,2c2m,2018
-40.39136005,175.3150986,Manawatu District,561422,NZ658939,2018----,962279,1c2i,0c,2018
-39.93627841,175.0577522,Wanganui District,557900,NZ662626,2018----,966965,2c,0c,2018
-39.50401879,176.8965042,Napier City,546600,NZ651840,2018----,957183,2c,1c1m,2018
-39.50401879,176.8965042,Napier City,546600,NZ655691,2018----,960031,1c,0c,2018
-39.50401879,176.8965042,Napier City,546600,NZ660805,2018----,965144,2c,0c,2018
-39.50401879,176.8965042,Napier City,546600,NZ663316,2018----,968976,1c1mc,0c,2018
-39.50401879,176.8965042,Napier City,546600,NZ666488,2018----,971148,2c,0c,2018
-39.50401879,176.8965042,Napier City,546600,NZ670711,2018----,974369,3c1f,0c,2018
-39.50401879,176.8965042,Napier City,546600,NZ671856,2018----,976514,1c1f,0c,2018
-39.6800449,176.8427051,Hastings District,545762,NZ665047,2018----,968707,1f2i,0c,2018
-39.60405603,176.8698155,Hastings District,545710,NZ667233,2018----,971893,1c1f,0c,2018
-39.60405603,176.8698155,Hastings District,545721,NZ667233,2018----,971893,1c1f,0c,2018
-40.96974655,175.602215,Carterton District,579400,NZ652656,2018----,955999,1c,1c1m,2018
-40.96974655,175.602215,Carterton District,579400,NZ671276,2018----,975934,1c1i,0c,2018
-39.0581946,174.0824318,New Plymouth District,551800,NZ661318,2018----,965657,2c,0c,2018
-39.0581946,174.0824318,New Plymouth District,552002,NZ661318,2018----,965657,2c,0c,2018
-41.26622474,173.2872534,Nelson City,582300,NZ666222,2018----,970882,2c,0c,2018
-39.05860911,174.0746368,New Plymouth District,551800,NZ647345,2018----,951688,1c1b,1c1m,2018
-41.29385519,174.7720458,Wellington City,573000,NZ663208,2018----,968868,1c1p,0c,2018
-40.23171275,176.0606769,Tararua District,549800,NZ655682,2018----,960022,1c2i,0c,2018
-39.05771129,174.0840193,New Plymouth District,552002,NZ647746,2018----,952089,2c,1c1m,2018
-39.05771129,174.0840193,New Plymouth District,552002,NZ658111,2018----,961451,,0c,2018
-39.05771129,174.0840193,New Plymouth District,552002,NZ661929,2018----,966268,1c1f,0c,2018
-39.05771129,174.0840193,New Plymouth District,552002,NZ665088,2018----,968748,1c,0c,2018
-40.36833688,175.6204856,Palmerston North City,563000,NZ650976,2018----,953319,1c1i,2c2m,2018
-40.36833688,175.6204856,Palmerston North City,563000,NZ661683,2018----,966022,2c,0c,2018
-41.27953827,174.7770076,Wellington City,572900,NZ647505,2018----,951848,1c1b,1c1m,2018
-41.27953827,174.7770076,Wellington City,572900,NZ663722,2018----,969382,1c1p,0c,2018
-41.29414789,174.7729255,Wellington City,573101,NZ655855,2018----,960195,1c1f,0c,2018
-41.29414789,174.7729255,Wellington City,573101,NZ660597,2018----,964937,1c1T,0c,2018
-41.29414789,174.7729255,Wellington City,573101,NZ668181,2018----,972841,1c1p,0c,2018
-41.29414789,174.7729255,Wellington City,573100,NZ655855,2018----,960195,1c1f,0c,2018
-41.29414789,174.7729255,Wellington City,573100,NZ660597,2018----,964937,1c1T,0c,2018
-41.29414789,174.7729255,Wellington City,573100,NZ668181,2018----,972841,1c1p,0c,2018
-41.29117995,174.7796403,Wellington City,573101,NZ648027,2018----,952370,1c1b,1c1m,2018
-41.29117995,174.7796403,Wellington City,573101,NZ660768,2018----,965107,1b,0c,2018
-41.29117995,174.7796403,Wellington City,573101,NZ670988,2018----,974646,1c,0c,2018
-41.29117995,174.7796403,Wellington City,573101,NZ671630,2018----,976288,1c1x,0c,2018
-41.29117995,174.7796403,Wellington City,573100,NZ648027,2018----,952370,1c1b,1c1m,2018
-41.29117995,174.7796403,Wellington City,573100,NZ660768,2018----,965107,1b,0c,2018
-41.29117995,174.7796403,Wellington City,573100,NZ670988,2018----,974646,1c,0c,2018
-41.29117995,174.7796403,Wellington City,573100,NZ671630,2018----,976288,1c1x,0c,2018
-40.62411437,175.2856918,Horowhenua District,564231,NZ649118,2018----,955461,1b,1c1m,2018
-39.94293192,174.9972191,Wanganui District,555800,NZ646844,2018----,951188,1T1s,1c1f,2018
-40.91550397,175.0072953,Kapiti Coast District,566000,NZ667845,2018----,972505,2c,0c,2018
-40.91550397,175.0072953,Kapiti Coast District,566000,NZ672131,2018----,976789,1c1f2i,0c,2018
-40.91550397,175.0072953,Kapiti Coast District,566000,NZ672685,2018----,977343,2c,0c,2018
-39.51110118,176.8770407,Napier City,547400,NZ662466,2018----,966805,1T1i,0c,2018
-39.05394582,174.0945131,New Plymouth District,552100,NZ648489,2018----,954832,2c,1c1m,2018
-39.05394582,174.0945131,New Plymouth District,552100,NZ651343,2018----,956686,4c1f,2c2m,2018
-36.78550667,174.7563502,Auckland,507900,NZ652137,2018----,957480,1c1b,1c1m,2018
-36.78550667,174.7563502,Auckland,507900,NZ661301,2018----,965640,1c,0c,2018
-36.78550667,174.7563502,Auckland,507900,NZ665410,2018----,970070,1c2i,0c,2018
-37.89158653,175.4683974,Waipa District,527503,NZ671579,2018----,976237,1c1T,0c,2018
-37.74337436,175.2287188,Hamilton City,528403,NZ651855,2018----,957198,2c,1c1m,2018
-37.10651541,174.9484561,Auckland,521301,NZ651997,2018----,957340,1c1mc,1c1s,2018
-37.10651541,174.9484561,Auckland,521301,NZ671302,2018----,975960,1f,0c,2018
-36.94540705,174.8354653,Auckland,521901,NZ656200,2018----,963540,2c,0c,2018
-36.93628888,174.8352578,Auckland,521901,NZ669701,2018----,975359,2c,0c,2018
-36.92787401,174.9020458,Auckland,523107,NZ659351,2018----,962691,1c1i,0c,2018
-36.92931891,174.8499551,Auckland,520500,NZ650965,2018----,953308,1c1i,2c2m,2018
-37.78675625,175.3040892,Hamilton City,530200,NZ669143,2018----,973801,1c,0c,2018
-36.76866018,174.7367179,Auckland,508420,NZ656660,2018----,964000,2c,0c,2018
-37.02460014,174.895429,Auckland,525001,NZ668575,2018----,973235,2c,0c,2018
-36.92046179,174.7363498,Auckland,518803,NZ671442,2018----,976100,1c1B,0c,2018
-36.92711968,174.8979293,Auckland,523108,NZ669418,2018----,975076,2c,0c,2018
-36.89344612,174.6197583,Auckland,510800,NZ655451,2018----,959791,1c1f,0c,2018
-36.89344612,174.6197583,Auckland,513012,NZ655451,2018----,959791,1c1f,0c,2018
-36.86347596,174.7297533,Auckland,515431,NZ662574,2018----,966913,2c,0c,2018
-36.94533833,174.8451321,Auckland,521901,NZ656549,2018----,963889,2c,0c,2018
-36.82335726,174.6249618,Auckland,513521,NZ650218,2018----,952561,2c1f1i,1c1m,2018
-36.82335726,174.6249618,Auckland,513521,NZ665645,2018----,970305,1c1b,0c,2018
-36.90850932,174.8388009,Auckland,520300,NZ653286,2018----,957629,1c1p,1c1s,2018
-36.90850932,174.8388009,Auckland,520300,NZ657772,2018----,961112,2c,0c,2018
-36.90850932,174.8388009,Auckland,520300,NZ665463,2018----,970123,1c1mc,0c,2018
-36.90850932,174.8388009,Auckland,520300,NZ673109,2018----,977767,2c,0c,2018
-37.78109558,175.2735644,Hamilton City,529700,NZ652624,2018----,955967,1f1i,1c1m,2018
-38.22501877,175.8333335,South Waikato District,535211,NZ649757,2018----,954100,1i,2c1s1m,2018
-38.22501877,175.8333335,South Waikato District,535262,NZ649757,2018----,954100,1i,2c1s1m,2018
-37.06005492,174.9407105,Auckland,525420,NZ671560,2018----,976218,1c,0c,2018
-37.06005492,174.9407105,Auckland,525420,NZ672268,2018----,976926,1c1f,0c,2018
-37.01320179,174.9008665,Auckland,524901,NZ668756,2018----,973416,1c1B1i,0c,2018
-37.79245911,175.2879824,Hamilton City,529700,NZ654475,2018----,958817,2c,1c1s,2018
-37.79245911,175.2879824,Hamilton City,529700,NZ655762,2018----,960102,1c1f,0c,2018
-37.79245911,175.2879824,Hamilton City,529700,NZ656229,2018----,963569,2c,0c,2018
-37.79245911,175.2879824,Hamilton City,529700,NZ661903,2018----,966242,2c,0c,2018
-37.79245911,175.2879824,Hamilton City,529700,NZ671107,2018----,974765,1c1T,0c,2018
-37.79245911,175.2879824,Hamilton City,529700,NZ671583,2018----,976241,2c,0c,2018
-36.97812874,174.8976905,Auckland,523711,NZ649814,2018----,954157,1c1f2i,2c1s1m,2018
-36.85075803,174.7749796,Auckland,514103,NZ666763,2018----,971423,2c,0c,2018
-36.6134172,174.6852507,Auckland,505802,NZ662687,2018----,967026,2c,0c,2018
-36.6134172,174.6852507,Auckland,505802,NZ665728,2018----,970388,2c,0c,2018
-36.6134172,174.6852507,Auckland,505802,NZ673416,2018----,978074,2c,0c,2018
-38.99040769,175.7935705,Taupo District,541000,NZ672712,2018----,977370,1c4i,0c,2018
-37.70552197,176.1603154,Tauranga City,538102,NZ666481,2018----,971141,1c,0c,2018
-37.27621876,175.3429102,Hauraki District,533901,NZ659922,2018----,963262,1c1T,0c,2018
-37.27621876,175.3429102,Hauraki District,533901,NZ662158,2018----,966497,1c1T,0c,2018
-38.13389774,176.2538175,Rotorua District,540410,NZ667859,2018----,972519,1c1f,0c,2018
-36.09679114,174.4302783,Kaipara District,505010,NZ658541,2018----,961881,1f,0c,2018
-37.75725438,175.283651,Hamilton City,529501,NZ663366,2018----,969026,1c,0c,2018
-37.75725438,175.283651,Hamilton City,529501,NZ670163,2018----,973821,1c1i,0c,2018
-38.12260679,176.2300962,Rotorua District,539200,NZ674228,2018----,967565,1c,0c,2018
-37.80319487,175.300307,Hamilton City,530300,NZ650461,2018----,952804,1c1mc,2c2m,2018
-37.80319487,175.300307,Hamilton City,530300,NZ652782,2018----,956125,1c1mc,1c1s,2018
-37.80319487,175.300307,Hamilton City,530300,NZ653133,2018----,956476,2c1i,3c3m,2018
-37.80319487,175.300307,Hamilton City,530300,NZ654567,2018----,958909,2c,1c1m,2018
-37.80319487,175.300307,Hamilton City,530300,NZ659725,2018----,963065,1c1f,0c,2018
-37.80319487,175.300307,Hamilton City,530300,NZ663967,2018----,969627,2c,0c,2018
-37.80319487,175.300307,Hamilton City,530300,NZ669141,2018----,973799,1c1f,0c,2018
-37.80219083,175.3055683,Hamilton City,530300,NZ671108,2018----,974766,1c1mc,0c,2018
-37.7827719,175.2754211,Hamilton City,529700,NZ655685,2018----,960025,1c1f1i,0c,2018
-37.80585491,175.26208,Hamilton City,528900,NZ664174,2018----,967834,3c,0c,2018
-37.80585491,175.26208,Hamilton City,528900,NZ669058,2018----,973716,2c,0c,2018
-37.78707512,175.2793683,Hamilton City,529700,NZ658986,2018----,962326,2c,0c,2018
-37.75149027,175.2806931,Hamilton City,529402,NZ660620,2018----,964959,2c,0c,2018
-37.32594066,175.0662084,Waikato District,527221,NZ653670,2018----,958013,2c,3c3m,2018
-37.32594066,175.0662084,Waikato District,527221,NZ666647,2018----,971307,1c1i,0c,2018
-36.85036394,174.7627007,Auckland,514102,NZ654958,2018----,959298,1c,1c1m,2018
-35.73434516,174.3049224,Whangarei District,502900,NZ655772,2018----,960112,2c1i,0c,2018
-38.16603505,176.2459582,Rotorua District,540700,NZ673413,2018----,978071,1T,0c,2018
-37.73918128,176.0983259,Tauranga City,536514,NZ652761,2018----,956104,1c1B,1c1s,2018
-37.73918128,176.0983259,Tauranga City,536514,NZ655711,2018----,960051,1f,0c,2018
-36.97409576,174.8372327,Auckland,524301,NZ668792,2018----,973452,2c,0c,2018
-36.97409576,174.8372327,Auckland,524302,NZ668792,2018----,973452,2c,0c,2018
-37.00925897,174.8904063,Auckland,524901,NZ650345,2018----,952688,2c,1c1m,2018
-37.00925897,174.8904063,Auckland,524901,NZ649262,2018----,953605,1c1i,2c1s1m,2018
-37.00925897,174.8904063,Auckland,524901,NZ667962,2018----,972622,1f,0c,2018
-37.00925897,174.8904063,Auckland,524901,NZ670197,2018----,973855,1c1f,0c,2018
-37.00925897,174.8904063,Auckland,524901,NZ670261,2018----,973919,2c,0c,2018
-37.00925897,174.8904063,Auckland,524602,NZ650345,2018----,952688,2c,1c1m,2018
-37.00925897,174.8904063,Auckland,524602,NZ649262,2018----,953605,1c1i,2c1s1m,2018
-37.00925897,174.8904063,Auckland,524602,NZ667962,2018----,972622,1f,0c,2018
-37.00925897,174.8904063,Auckland,524602,NZ670197,2018----,973855,1c1f,0c,2018
-37.00925897,174.8904063,Auckland,524602,NZ670261,2018----,973919,2c,0c,2018
-36.85790872,174.7614495,Auckland,514200,NZ650397,2018----,952740,2c,1c1m,2018
-36.85790872,174.7614495,Auckland,514200,NZ670072,2018----,975730,2c,0c,2018
-36.85790872,174.7614495,Auckland,514103,NZ650397,2018----,952740,2c,1c1m,2018
-36.85790872,174.7614495,Auckland,514103,NZ670072,2018----,975730,2c,0c,2018
-35.71348705,174.3235408,Whangarei District,502800,NZ653854,2018----,958197,3c,1c1m,2018
-35.71348705,174.3235408,Whangarei District,502800,NZ654876,2018----,959217,2c1i,1c1m,2018
-36.77244417,174.7411505,Auckland,508420,NZ651249,2018----,956592,1c1f,1c1m,2018
-36.77244417,174.7411505,Auckland,508420,NZ651637,2018----,956980,1c1f,2c2m,2018
-36.77244417,174.7411505,Auckland,508320,NZ651249,2018----,956592,1c1f,1c1m,2018
-36.77244417,174.7411505,Auckland,508320,NZ651637,2018----,956980,1c1f,2c2m,2018
-36.86797625,174.719018,Auckland,515002,NZ651407,2018----,956750,1c1mc,1c1s,2018
-36.90299047,174.8078609,Auckland,520202,NZ663682,2018----,969342,1c,0c,2018
-37.77754743,175.2743753,Hamilton City,529700,NZ664272,2018----,967932,1c1i,0c,2018
-36.57687016,174.6913068,Auckland,505805,NZ661137,2018----,965476,2c2i,0c,2018
-36.97754962,174.8808476,Auckland,523601,NZ670919,2018----,974577,2c,0c,2018
-36.89113513,174.7661067,Auckland,515801,NZ657742,2018----,961082,1c1i,0c,2018
-36.77119318,174.7385565,Auckland,508420,NZ659038,2018----,962378,2c,0c,2018
-37.03281577,174.9058185,Auckland,525002,NZ664369,2018----,968029,1c1i,0c,2018
-37.03281577,174.9058185,Auckland,525002,NZ671144,2018----,974802,2c2i,0c,2018
-36.84507278,174.7529681,Auckland,514101,NZ664587,2018----,968247,2c,0c,2018
-37.22682169,175.0308039,Waikato District,521131,NZ654493,2018----,958835,1c,3c3m,2018
-36.96372111,174.9019266,Auckland,523711,NZ651284,2018----,956627,3c,1c1m,2018
-36.96372111,174.9019266,Auckland,523711,NZ660049,2018----,963389,2c,0c,2018
-36.96372111,174.9019266,Auckland,523711,NZ671026,2018----,974684,2c,0c,2018
-36.96372111,174.9019266,Auckland,523711,NZ671417,2018----,976075,2c,0c,2018
-37.55387476,175.1590035,Waikato District,527402,NZ655894,2018----,960234,1c2i,0c,2018
-37.55387476,175.1590035,Waikato District,527402,NZ666005,2018----,970665,1c2i,0c,2018
-38.06197177,176.2061855,Rotorua District,538811,NZ669051,2018----,973709,1c,0c,2018
-37.8369304,175.3018434,Hamilton City,527810,NZ660619,2018----,964958,3c,0c,2018
-36.91180853,174.8693767,Auckland,522820,NZ648700,2018----,955043,3c,2c2m,2018
-36.91180853,174.8693767,Auckland,522820,NZ655672,2018----,960012,1c1f,0c,2018
-36.91180853,174.8693767,Auckland,522910,NZ648700,2018----,955043,3c,2c2m,2018
-36.91180853,174.8693767,Auckland,522910,NZ655672,2018----,960012,1c1f,0c,2018
-36.41781576,174.6528186,Auckland,506613,NZ650263,2018----,952606,2c,1c1m,2018
-36.88516199,174.7384224,Auckland,517702,NZ657083,2018----,964423,1c1mc1i,0c,2018
-36.88516199,174.7384224,Auckland,517702,NZ665426,2018----,970086,2c,0c,2018
-36.88516199,174.7384224,Auckland,517702,NZ665459,2018----,970119,2c,0c,2018
-36.88516199,174.7384224,Auckland,517702,NZ668937,2018----,973597,1b,0c,2018
-36.88516199,174.7384224,Auckland,517702,NZ670229,2018----,973887,1f1T,0c,2018
-36.88516199,174.7384224,Auckland,517703,NZ657083,2018----,964423,1c1mc1i,0c,2018
-36.88516199,174.7384224,Auckland,517703,NZ665426,2018----,970086,2c,0c,2018
-36.88516199,174.7384224,Auckland,517703,NZ665459,2018----,970119,2c,0c,2018
-36.88516199,174.7384224,Auckland,517703,NZ668937,2018----,973597,1b,0c,2018
-36.88516199,174.7384224,Auckland,517703,NZ670229,2018----,973887,1f1T,0c,2018
-36.77960698,174.7153051,Auckland,508210,NZ667596,2018----,972256,4c1i,0c,2018
-36.86624205,174.6382433,Auckland,512401,NZ652135,2018----,957478,2c,2c2m,2018
-36.86624205,174.6382433,Auckland,512401,NZ671242,2018----,975900,2c,0c,2018
-36.92026596,174.8121978,Auckland,519500,NZ671424,2018----,976082,2c,0c,2018
-36.8611453,174.7620061,Auckland,514200,NZ659097,2018----,962437,2c,0c,2018
-36.8611453,174.7620061,Auckland,514200,NZ659683,2018----,963023,2f,0c,2018
-36.89362611,174.6928289,Auckland,514802,NZ649070,2018----,955413,1c1i,1c1m,2018
-36.89362611,174.6928289,Auckland,514802,NZ672223,2018----,976881,2c,0c,2018
-36.89362611,174.6928289,Auckland,514802,NZ672414,2018----,977072,,0c,2018
-36.87850767,174.728084,Auckland,517600,NZ663452,2018----,969112,2c,0c,2018
-36.89057803,174.7942595,Auckland,516002,NZ649607,2018----,953950,1f1b,1c1m,2018
-36.89057803,174.7942595,Auckland,516002,NZ652780,2018----,956123,1c1b,1c1m,2018
-36.89057803,174.7942595,Auckland,516002,NZ656701,2018----,964041,1c1f,0c,2018
-36.89057803,174.7942595,Auckland,516002,NZ663314,2018----,968974,2c,0c,2018
-36.89057803,174.7942595,Auckland,516002,NZ669737,2018----,975395,1c,0c,2018
-36.89057803,174.7942595,Auckland,516002,NZ669751,2018----,975409,2c,0c,2018
